subscription_id,user_id,plan_type,start_date,end_date,status
sub_00000565,user_000490,free,2025-07-28,,active
sub_00000566,user_000491,enterprise,2025-05-03,,active
sub_00000567,user_000491,pro,2025-10-01,,active
sub_00000568,user_000492,free,2025-12-28,,active
sub_00000569,user_000493,free,2025-12-30,,active
sub_00000570,user_000494,pro,2025-12-29,,active
sub_00000571,user_000495,pro,2025-04-25,,active
sub_00000572,user_000496,free,2025-01-23,,active
sub_00000573,user_000497,free,2025-07-24,,active
sub_00000574,user_000498,enterprise,2025-11-17,,active
sub_00000575,user_000499,enterprise,2025-10-24,,active
sub_00000576,user_000500,free,2025-11-20,,active
sub_00000577,user_000501,free,2025-09-16,,active
sub_00000578,user_000502,free,2025-06-15,,active
sub_00000579,user_000503,pro,2025-03-13,,active
sub_00000580,user_000504,pro,2024-03-07,,active
sub_00000581,user_000505,free,2025-09-11,,active
sub_00000582,user_000506,free,2025-06-04,,active
sub_00000583,user_000507,free,2025-08-09,,active
sub_00000584,user_000507,pro,2025-10-02,,active
sub_00000585,user_000508,free,2024-08-05,,active
sub_00000586,user_000508,pro,2024-12-23,,active
sub_00000587,user_000509,free,2025-11-17,,active
sub_00000588,user_000510,free,2025-09-20,,active
sub_00000589,user_000511,pro,2025-03-10,,active
sub_00000590,user_000512,pro,2024-12-21,,active
sub_00000591,user_000513,pro,2025-09-08,,active
sub_00000592,user_000514,free,2025-02-06,,active
sub_00000593,user_000515,pro,2025-12-27,,active
sub_00000594,user_000516,free,2025-10-05,,active
sub_00000595,user_000517,pro,2025-10-20,,active
sub_00000596,user_000518,free,2025-07-20,,active
sub_00000597,user_000519,free,2025-08-29,,active
sub_00000598,user_000520,free,2024-10-01,,active
sub_00000599,user_000521,free,2025-12-20,,active
sub_00000600,user_000522,free,2025-07-30,,active
sub_00000601,user_000523,free,2025-11-14,,active
sub_00000602,user_000524,free,2025-10-11,,active
sub_00000603,user_000524,pro,2025-12-30,,active
sub_00000604,user_000525,free,2025-07-04,,active
sub_00000605,user_000526,enterprise,2025-12-24,,active
sub_00000606,user_000527,pro,2025-08-05,,active
sub_00000607,user_000528,free,2025-10-19,,active
sub_00000608,user_000529,pro,2024-08-25,,active
sub_00000609,user_000530,pro,2025-05-28,,active
sub_00000610,user_000531,free,2025-03-13,,active
sub_00000611,user_000532,pro,2025-07-23,,active
sub_00000612,user_000532,free,2025-10-27,,active
sub_00000613,user_000533,free,2024-09-03,,active
sub_00000614,user_000534,free,2024-09-30,,active
sub_00000615,user_000535,pro,2025-10-09,,active
sub_00000616,user_000536,enterprise,2024-12-20,,active
sub_00000617,user_000537,free,2024-12-22,,active
sub_00000618,user_000538,free,2025-10-20,,active
sub_00000619,user_000539,free,2025-09-29,,active
sub_00000620,user_000540,free,2025-07-07,,active
sub_00000621,user_000541,pro,2025-08-07,,active
sub_00000622,user_000542,free,2025-11-19,,active
sub_00000623,user_000543,pro,2025-12-10,,active
sub_00000624,user_000544,free,2025-05-30,,active
sub_00000625,user_000544,pro,2025-08-01,,active
sub_00000626,user_000545,free,2024-09-19,,active
sub_00000627,user_000546,enterprise,2025-10-31,,active
sub_00000628,user_000547,pro,2025-03-16,,active
sub_00000629,user_000548,free,2025-01-18,,active
sub_00000630,user_000549,free,2025-08-14,,active
sub_00000631,user_000550,free,2025-10-16,,active
sub_00000632,user_000551,pro,2025-04-22,,active
sub_00000633,user_000552,pro,2025-09-09,,active
sub_00000634,user_000553,free,2025-02-15,,active
sub_00000635,user_000554,pro,2024-10-09,,active
sub_00000636,user_000554,free,2024-11-15,,active
sub_00000637,user_000555,enterprise,2025-05-06,,active
sub_00000638,user_000556,free,2025-11-05,,active
sub_00000639,user_000557,free,2025-02-14,,active
sub_00000640,user_000558,free,2025-10-07,,active
sub_00000641,user_000558,pro,2025-12-18,,active
sub_00000642,user_000559,free,2025-10-22,,active
sub_00000643,user_000560,free,2025-05-24,,active
sub_00000644,user_000560,pro,2025-09-26,,active
sub_00000645,user_000561,free,2025-03-05,,active
sub_00000646,user_000562,free,2025-09-23,,active
sub_00000647,user_000563,free,2025-02-22,,active
sub_00000648,user_000564,free,2025-12-28,,active
sub_00000649,user_000565,free,2025-02-23,,active
sub_00000650,user_000566,enterprise,2025-11-08,,active
sub_00000651,user_000567,free,2025-08-29,,active
sub_00000652,user_000568,free,2024-06-07,,active
sub_00000653,user_000569,pro,2025-12-02,,active
sub_00000654,user_000570,free,2024-12-23,,active
sub_00000655,user_000571,free,2025-09-18,,active
sub_00000656,user_000572,free,2025-11-25,,active
sub_00000657,user_000573,free,2025-05-27,,active
sub_00000658,user_000574,pro,2025-01-18,,active
sub_00000659,user_000575,enterprise,2025-10-27,,active
sub_00000660,user_000576,pro,2025-06-30,,active
sub_00000661,user_000576,enterprise,2025-09-18,,active
sub_00000662,user_000577,free,2025-04-07,,active
sub_00000663,user_000578,free,2025-12-28,,active
sub_00000664,user_000579,pro,2024-10-17,,active
sub_00000665,user_000580,enterprise,2024-08-18,,active
sub_00000666,user_000581,pro,2025-04-27,,active
sub_00000667,user_000582,free,2025-10-31,,active
sub_00000668,user_000583,free,2025-12-15,,active
sub_00000669,user_000584,pro,2025-11-25,,active
sub_00000670,user_000585,free,2025-02-11,,active
sub_00000671,user_000586,free,2025-01-19,,active
sub_00000672,user_000587,free,2025-04-09,,active
sub_00000673,user_000588,pro,2025-11-13,,active
sub_00000674,user_000589,free,2025-05-18,,active
sub_00000675,user_000590,pro,2025-12-15,,active
sub_00000676,user_000591,free,2025-12-21,,active
sub_00000677,user_000592,free,2025-08-13,,active
sub_00000678,user_000593,pro,2025-10-05,,active
sub_00000679,user_000594,free,2025-12-20,,active
sub_00000680,user_000595,pro,2025-02-03,,active
sub_00000681,user_000596,enterprise,2025-02-15,,active
sub_00000682,user_000597,free,2025-09-28,,active
sub_00000683,user_000597,pro,2025-12-12,,active
sub_00000684,user_000598,free,2025-02-22,,active
sub_00000685,user_000599,pro,2025-05-13,,active
sub_00000686,user_000600,free,2025-05-10,,active
sub_00000687,user_000601,pro,2025-09-06,,active
sub_00000688,user_000602,pro,2025-03-23,,active
sub_00000689,user_000602,free,2025-08-02,,active
sub_00000690,user_000603,pro,2025-05-08,,active
sub_00000691,user_000604,free,2025-08-15,,active
sub_00000692,user_000605,enterprise,2024-12-21,,active
sub_00000693,user_000606,free,2025-01-10,,active
sub_00000694,user_000607,free,2025-03-15,,active
sub_00000695,user_000608,pro,2024-12-11,,active
sub_00000696,user_000609,free,2025-08-18,,active
sub_00000697,user_000610,pro,2024-09-25,,active
sub_00000698,user_000610,enterprise,2025-01-19,,active
sub_00000699,user_000611,free,2025-09-10,,active
sub_00000700,user_000611,enterprise,2025-10-31,,active
sub_00000701,user_000612,pro,2025-05-05,,active
sub_00000702,user_000613,free,2025-03-07,,active
sub_00000703,user_000613,pro,2025-07-17,,active
sub_00000704,user_000614,free,2025-04-21,,active
sub_00000705,user_000615,pro,2025-11-12,,active
sub_00000706,user_000616,enterprise,2025-06-25,,active
sub_00000707,user_000617,pro,2025-09-30,,active
sub_00000708,user_000618,free,2025-08-26,,active
sub_00000709,user_000619,enterprise,2025-12-22,,active
sub_00000710,user_000620,enterprise,2025-06-07,,active
sub_00000711,user_000621,pro,2025-12-04,,active
sub_00000712,user_000622,free,2025-04-11,,active
sub_00000713,user_000623,free,2025-08-27,,active
sub_00000714,user_000624,pro,2025-08-13,,active
sub_00000715,user_000624,enterprise,2025-11-03,,active
sub_00000716,user_000625,free,2024-10-18,,active
sub_00000717,user_000626,free,2025-05-12,,active
sub_00000718,user_000627,free,2024-12-02,,active
sub_00000719,user_000628,free,2025-04-14,,active
sub_00000720,user_000629,enterprise,2024-06-02,,active
sub_00000721,user_000630,free,2025-09-23,,active
sub_00000722,user_000631,enterprise,2025-06-11,,active
sub_00000723,user_000632,free,2025-01-09,,active
sub_00000724,user_000633,pro,2025-11-20,,active
sub_00000725,user_000634,free,2025-07-10,,active
sub_00000726,user_000635,pro,2025-01-12,,active
sub_00000727,user_000636,pro,2025-12-06,,active
sub_00000728,user_000637,free,2025-08-31,,active
sub_00000729,user_000638,pro,2024-12-31,,active
sub_00000730,user_000639,pro,2025-11-29,,active
sub_00000731,user_000640,free,2024-12-19,,active
sub_00000732,user_000641,free,2025-09-16,,active
sub_00000733,user_000642,free,2025-10-18,,active
sub_00000734,user_000643,free,2024-04-18,,active
sub_00000735,user_000644,pro,2025-09-03,,active
sub_00000736,user_000645,free,2025-06-22,,active
sub_00000737,user_000646,free,2025-07-12,,active
sub_00000738,user_000647,free,2025-08-21,,active
sub_00000739,user_000647,pro,2025-10-06,,active
sub_00000740,user_000648,enterprise,2025-09-02,,active
sub_00000741,user_000649,free,2025-03-26,,active
sub_00000742,user_000650,pro,2025-10-30,,active
sub_00000743,user_000651,enterprise,2025-09-08,,active
sub_00000744,user_000651,free,2025-12-05,,active
sub_00000745,user_000652,pro,2024-07-10,,active
sub_00000746,user_000653,free,2025-02-04,,active
sub_00000747,user_000654,pro,2025-07-10,,active
sub_00000748,user_000655,free,2024-10-14,,active
sub_00000749,user_000656,free,2025-01-05,,active
sub_00000750,user_000656,pro,2025-04-20,,active
sub_00000751,user_000657,free,2025-10-10,,active
sub_00000752,user_000658,pro,2025-03-23,,active
sub_00000753,user_000659,free,2025-12-14,,active
sub_00000754,user_000660,free,2025-05-11,,active
sub_00000755,user_000661,free,2025-01-18,,active
sub_00000756,user_000662,pro,2025-04-05,,active
sub_00000757,user_000663,free,2024-12-31,,active
sub_00000758,user_000664,pro,2024-12-24,,active
sub_00000759,user_000664,free,2025-05-25,,active
sub_00000760,user_000665,free,2025-08-23,,active
sub_00000761,user_000666,free,2024-07-15,,active
sub_00000762,user_000666,pro,2024-08-22,,active
sub_00000763,user_000667,free,2025-11-09,,active
sub_00000764,user_000668,free,2025-09-22,,active
sub_00000765,user_000668,pro,2025-10-29,,active
sub_00000766,user_000669,pro,2024-12-22,,active
sub_00000767,user_000670,free,2025-08-16,,active
sub_00000768,user_000671,free,2025-12-01,,active
sub_00000769,user_000672,free,2025-05-22,,active
sub_00000770,user_000673,free,2025-08-13,,active
sub_00000771,user_000674,free,2025-11-23,,active
sub_00000772,user_000675,pro,2025-09-10,,active
sub_00000773,user_000676,free,2025-05-10,,active
sub_00000774,user_000676,pro,2025-06-11,,active
sub_00000775,user_000677,free,2025-08-29,,active
sub_00000776,user_000678,free,2025-08-20,,active
sub_00000777,user_000679,free,2024-11-06,,active
sub_00000778,user_000680,free,2025-03-03,,active
sub_00000779,user_000681,free,2024-07-19,,active
sub_00000780,user_000682,free,2024-03-09,,active
sub_00000781,user_000683,free,2024-12-07,,active
sub_00000782,user_000684,free,2025-02-27,,active
sub_00000783,user_000685,free,2024-10-17,,active
sub_00000784,user_000686,enterprise,2025-04-03,,active
sub_00000785,user_000687,free,2025-11-15,,active
sub_00000786,user_000688,pro,2025-08-26,,active
sub_00000787,user_000689,enterprise,2025-05-21,,active
sub_00000788,user_000690,pro,2025-10-29,,active
sub_00000789,user_000691,pro,2024-08-22,,active
sub_00000790,user_000692,free,2025-10-30,,active
sub_00000791,user_000693,free,2024-06-25,,active
sub_00000792,user_000694,free,2025-12-07,,active
sub_00000793,user_000695,pro,2025-04-04,,active
sub_00000794,user_000696,enterprise,2025-08-03,,active
sub_00000795,user_000697,free,2025-09-25,,active
sub_00000796,user_000698,free,2025-09-16,,active
sub_00000797,user_000699,pro,2024-08-16,,active
sub_00000798,user_000699,enterprise,2024-11-13,,active
sub_00000799,user_000700,free,2025-11-21,,active
sub_00000800,user_000701,free,2024-08-08,,active
sub_00000801,user_000701,pro,2024-11-06,,active
sub_00000802,user_000702,pro,2025-06-18,,active
sub_00000803,user_000703,free,2024-11-07,,active
sub_00000804,user_000704,free,2025-07-31,,active
sub_00000805,user_000704,pro,2025-09-19,,active
sub_00000806,user_000705,free,2025-03-29,,active
sub_00000807,user_000706,free,2025-05-01,,active
sub_00000808,user_000707,free,2025-08-25,,active
sub_00000809,user_000708,free,2025-10-15,,active
sub_00000810,user_000709,pro,2025-03-22,,active
sub_00000811,user_000710,pro,2024-11-28,,active
sub_00000812,user_000711,pro,2025-01-08,,active
sub_00000813,user_000712,free,2025-09-30,,active
sub_00000814,user_000713,enterprise,2025-08-13,,active
sub_00000815,user_000714,pro,2024-11-23,,active
sub_00000816,user_000715,pro,2025-11-11,,active
sub_00000817,user_000716,pro,2025-08-09,,active
sub_00000818,user_000717,free,2025-11-25,,active
sub_00000819,user_000718,free,2025-10-16,,active
sub_00000820,user_000718,pro,2025-12-13,,active
sub_00000821,user_000719,free,2024-11-22,,active
sub_00000822,user_000720,pro,2025-09-25,,active
sub_00000823,user_000721,free,2025-01-19,,active
sub_00000824,user_000722,free,2025-12-25,,active
sub_00000825,user_000723,free,2025-04-09,,active
sub_00000826,user_000724,free,2025-09-12,,active
sub_00000827,user_000724,pro,2025-12-15,,active
sub_00000828,user_000725,pro,2025-11-14,,active
sub_00000829,user_000726,free,2025-09-14,,active
sub_00000830,user_000727,pro,2025-02-23,,active
sub_00000831,user_000728,pro,2024-07-03,,active
sub_00000832,user_000729,pro,2025-11-19,,active
sub_00000833,user_000730,free,2025-10-29,,active
sub_00000834,user_000731,enterprise,2025-12-18,,active
sub_00000835,user_000732,free,2025-02-24,,active
sub_00000836,user_000733,enterprise,2025-12-04,,active
sub_00000837,user_000734,pro,2025-08-19,,active
sub_00000838,user_000735,free,2025-09-18,,active
sub_00000839,user_000736,free,2025-06-04,,active
sub_00000840,user_000737,pro,2025-04-13,,active
sub_00000841,user_000738,pro,2024-08-09,,active
sub_00000842,user_000738,enterprise,2024-10-28,,active
sub_00000843,user_000739,free,2025-08-07,,active
sub_00000844,user_000740,free,2025-01-05,,active
sub_00000845,user_000741,free,2024-10-08,,active
sub_00000846,user_000741,pro,2025-03-06,,active
sub_00000847,user_000742,pro,2025-02-01,,active
sub_00000848,user_000743,free,2025-12-25,,active
sub_00000849,user_000744,pro,2025-08-23,,active
sub_00000850,user_000745,pro,2025-12-05,,active
sub_00000851,user_000746,pro,2025-12-04,,active
sub_00000852,user_000747,pro,2024-07-27,,active
sub_00000853,user_000748,enterprise,2024-12-23,,active
sub_00000854,user_000748,free,2025-03-09,,active
sub_00000855,user_000749,pro,2025-09-14,,active
sub_00000856,user_000750,pro,2025-07-23,,active
sub_00000857,user_000751,pro,2025-12-13,,active
sub_00000858,user_000752,free,2024-10-02,,active
sub_00000859,user_000752,enterprise,2025-01-28,,active
sub_00000860,user_000753,free,2025-02-07,,active
sub_00000861,user_000753,pro,2025-04-04,,active
sub_00000862,user_000754,free,2024-05-22,,active
sub_00000863,user_000755,free,2025-10-14,,active
sub_00000864,user_000756,enterprise,2024-10-24,,active
sub_00000865,user_000757,free,2025-06-08,,active
sub_00000866,user_000758,free,2024-11-25,,active
sub_00000867,user_000759,pro,2024-12-02,,active
sub_00000868,user_000759,enterprise,2025-02-15,,active
sub_00000869,user_000760,pro,2025-05-07,,active
sub_00000870,user_000761,free,2024-03-28,,active
sub_00000871,user_000762,pro,2025-10-12,,active
sub_00000872,user_000763,free,2025-07-12,,active
sub_00000873,user_000764,pro,2025-01-03,,active
sub_00000874,user_000765,pro,2025-12-29,,active
sub_00000875,user_000766,pro,2024-10-15,,active
sub_00000876,user_000766,free,2024-11-25,,active
sub_00000877,user_000767,free,2025-09-08,,active
sub_00000878,user_000768,free,2025-06-14,,active
sub_00000879,user_000769,free,2025-05-02,,active
sub_00000880,user_000770,pro,2025-02-03,,active
sub_00000881,user_000771,pro,2025-10-06,,active
sub_00000882,user_000772,free,2025-07-29,,active
sub_00000883,user_000773,pro,2024-11-28,,active
sub_00000884,user_000774,free,2024-09-16,,active
sub_00000885,user_000775,free,2025-05-23,,active
sub_00000886,user_000776,free,2025-12-30,,active
sub_00000887,user_000777,pro,2025-10-20,,active
sub_00000888,user_000777,enterprise,2025-11-21,,active
sub_00000889,user_000778,free,2025-05-19,,active
sub_00000890,user_000779,free,2025-08-23,,active
sub_00000891,user_000779,pro,2025-10-28,,active
sub_00000892,user_000780,free,2025-12-15,,active
