user_id,signup_date,user_segment,initial_plan,acquisition_channel,country
user_000563,2025-02-22,developer,free,paid_ad,Canada
user_000564,2025-12-28,content_creator,free,paid_ad,India
user_000565,2025-02-23,student,free,referral,USA
user_000566,2025-11-08,developer,enterprise,organic,Japan
user_000567,2025-08-29,content_creator,free,paid_ad,USA
user_000568,2024-06-07,business,free,partnership,UK
user_000569,2025-12-02,developer,pro,organic,USA
user_000570,2024-12-23,content_creator,free,referral,UK
user_000571,2025-09-18,developer,free,organic,USA
user_000572,2025-11-25,content_creator,free,paid_ad,USA
user_000573,2025-05-27,content_creator,free,organic,USA
user_000574,2025-01-18,developer,pro,paid_ad,Germany
user_000575,2025-10-27,business,enterprise,partnership,UK
user_000576,2025-06-30,content_creator,pro,paid_ad,UK
user_000577,2025-04-07,developer,free,social_media,France
user_000578,2025-12-28,developer,free,referral,Other
user_000579,2024-10-17,business,pro,paid_ad,Japan
user_000580,2024-08-18,business,enterprise,paid_ad,Australia
user_000581,2025-04-27,student,pro,referral,USA
user_000582,2025-10-31,student,free,social_media,USA
user_000583,2025-12-15,student,free,paid_ad,USA
user_000584,2025-11-25,business,pro,paid_ad,India
user_000585,2025-02-11,developer,free,paid_ad,USA
user_000586,2025-01-19,business,free,partnership,Other
user_000587,2025-04-09,business,free,referral,Other
user_000588,2025-11-13,student,pro,partnership,UK
user_000589,2025-05-18,business,free,paid_ad,USA
user_000590,2025-12-15,developer,pro,partnership,Germany
user_000591,2025-12-21,developer,free,social_media,Japan
user_000592,2025-08-13,developer,free,organic,Canada
user_000593,2025-10-05,developer,pro,social_media,UK
user_000594,2025-12-20,business,free,social_media,Other
user_000595,2025-02-03,business,pro,partnership,USA
user_000596,2025-02-15,student,enterprise,organic,Brazil
user_000597,2025-09-28,developer,free,social_media,UK
user_000598,2025-02-22,content_creator,free,organic,USA
user_000599,2025-05-13,developer,pro,partnership,Brazil
user_000600,2025-05-10,content_creator,free,organic,India
user_000601,2025-09-06,business,pro,organic,USA
user_000602,2025-03-23,business,pro,partnership,USA
user_000603,2025-05-08,developer,pro,paid_ad,Brazil
user_000604,2025-08-15,developer,free,paid_ad,USA
user_000605,2024-12-21,business,enterprise,organic,USA
user_000606,2025-01-10,developer,free,referral,France
user_000607,2025-03-15,content_creator,free,organic,Germany
user_000608,2024-12-11,business,pro,paid_ad,USA
user_000609,2025-08-18,student,free,organic,USA
user_000610,2024-09-25,content_creator,pro,organic,UK
user_000611,2025-09-10,content_creator,free,paid_ad,USA
user_000612,2025-05-05,business,pro,paid_ad,India
user_000613,2025-03-07,developer,free,referral,Canada
user_000614,2025-04-21,developer,free,partnership,Germany
user_000615,2025-11-12,student,pro,paid_ad,India
user_000616,2025-06-25,business,enterprise,paid_ad,USA
user_000617,2025-09-30,business,pro,partnership,Japan
user_000618,2025-08-26,student,free,referral,USA
user_000619,2025-12-22,business,enterprise,organic,UK
user_000620,2025-06-07,business,enterprise,social_media,Australia
user_000621,2025-12-04,content_creator,pro,organic,UK
user_000622,2025-04-11,content_creator,free,paid_ad,Brazil
user_000623,2025-08-27,student,free,paid_ad,UK
user_000624,2025-08-13,developer,pro,social_media,Other
user_000625,2024-10-18,student,free,paid_ad,USA
user_000626,2025-05-12,content_creator,free,paid_ad,USA
user_000627,2024-12-02,content_creator,free,paid_ad,USA
user_000628,2025-04-14,business,free,partnership,Other
user_000629,2024-06-02,business,enterprise,paid_ad,USA
user_000630,2025-09-23,content_creator,free,social_media,USA
user_000631,2025-06-11,business,enterprise,paid_ad,UK
user_000632,2025-01-09,student,free,referral,France
user_000633,2025-11-20,student,pro,paid_ad,USA
user_000634,2025-07-10,content_creator,free,social_media,Brazil
user_000635,2025-01-12,developer,pro,referral,USA
user_000636,2025-12-06,content_creator,pro,organic,Japan
user_000637,2025-08-31,content_creator,free,organic,UK
user_000638,2024-12-31,student,pro,paid_ad,USA
user_000639,2025-11-29,developer,pro,paid_ad,USA
user_000640,2024-12-19,content_creator,free,partnership,Australia
user_000641,2025-09-16,student,free,paid_ad,USA
user_000642,2025-10-18,student,free,social_media,Germany
user_000643,2024-04-18,student,free,referral,USA
user_000644,2025-09-03,business,pro,paid_ad,USA
user_000645,2025-06-22,content_creator,free,referral,UK
user_000646,2025-07-12,developer,free,referral,UK
user_000647,2025-08-21,student,free,organic,USA
user_000648,2025-09-02,business,enterprise,paid_ad,Canada
user_000649,2025-03-26,business,free,partnership,Brazil
user_000650,2025-10-30,business,pro,social_media,Canada
user_000651,2025-09-08,student,enterprise,organic,UK
user_000652,2024-07-10,content_creator,pro,paid_ad,USA
user_000653,2025-02-04,student,free,referral,Other
user_000654,2025-07-10,student,pro,referral,Brazil
user_000655,2024-10-14,developer,free,organic,Japan
user_000656,2025-01-05,student,free,organic,USA
user_000657,2025-10-10,content_creator,free,referral,USA
user_000658,2025-03-23,content_creator,pro,paid_ad,Australia
user_000659,2025-12-14,student,free,social_media,India
user_000660,2025-05-11,business,free,organic,Australia
user_000661,2025-01-18,developer,free,paid_ad,Other
user_000662,2025-04-05,content_creator,pro,referral,India
user_000663,2024-12-31,student,free,organic,USA
user_000664,2024-12-24,student,pro,paid_ad,France
user_000665,2025-08-23,developer,free,paid_ad,Other
user_000666,2024-07-15,content_creator,free,organic,USA
user_000667,2025-11-09,content_creator,free,paid_ad,Germany
user_000668,2025-09-22,developer,free,organic,UK
user_000669,2024-12-22,student,pro,organic,USA
user_000670,2025-08-16,student,free,social_media,Other
user_000671,2025-12-01,content_creator,free,organic,Other
user_000672,2025-05-22,business,free,partnership,USA
user_000673,2025-08-13,student,free,organic,Canada
user_000674,2025-11-23,developer,free,paid_ad,USA
user_000675,2025-09-10,business,pro,organic,Canada
user_000676,2025-05-10,content_creator,free,paid_ad,USA
user_000677,2025-08-29,student,free,paid_ad,Canada
user_000678,2025-08-20,content_creator,free,referral,USA
user_000679,2024-11-06,student,free,organic,USA
user_000680,2025-03-03,developer,free,organic,Canada
user_000681,2024-07-19,content_creator,free,organic,Other
user_000682,2024-03-09,content_creator,free,social_media,Australia
user_000683,2024-12-07,student,free,paid_ad,France
user_000684,2025-02-27,developer,free,partnership,USA
user_000685,2024-10-17,content_creator,free,organic,USA
user_000686,2025-04-03,business,enterprise,organic,France
user_000687,2025-11-15,developer,free,organic,UK
user_000688,2025-08-26,content_creator,pro,organic,Japan
user_000689,2025-05-21,developer,enterprise,organic,UK
user_000690,2025-10-29,business,pro,partnership,USA
user_000691,2024-08-22,student,pro,organic,UK
user_000692,2025-10-30,student,free,organic,UK
user_000693,2024-06-25,content_creator,free,referral,Other
user_000694,2025-12-07,developer,free,paid_ad,USA
user_000695,2025-04-04,content_creator,pro,paid_ad,France
user_000696,2025-08-03,student,enterprise,paid_ad,USA
user_000697,2025-09-25,content_creator,free,paid_ad,USA
user_000698,2025-09-16,content_creator,free,referral,India
user_000699,2024-08-16,business,pro,organic,Australia
user_000700,2025-11-21,business,free,paid_ad,USA
user_000701,2024-08-08,business,free,social_media,UK
user_000702,2025-06-18,developer,pro,paid_ad,Australia
user_000703,2024-11-07,content_creator,free,paid_ad,USA
user_000704,2025-07-31,content_creator,free,organic,Germany
user_000705,2025-03-29,student,free,organic,Canada
user_000706,2025-05-01,business,free,paid_ad,India
user_000707,2025-08-25,student,free,paid_ad,Canada
user_000708,2025-10-15,developer,free,organic,Japan
user_000709,2025-03-22,business,pro,partnership,USA
user_000710,2024-11-28,developer,pro,referral,USA
user_000711,2025-01-08,student,pro,organic,India
user_000712,2025-09-30,student,free,paid_ad,Other
user_000713,2025-08-13,business,enterprise,paid_ad,Canada
user_000714,2024-11-23,business,pro,referral,USA
user_000715,2025-11-11,business,pro,referral,Other
user_000716,2025-08-09,developer,pro,organic,UK
user_000717,2025-11-25,student,free,organic,Other
user_000718,2025-10-16,business,free,partnership,Other
user_000719,2024-11-22,content_creator,free,referral,France
user_000720,2025-09-25,content_creator,pro,referral,Other
user_000721,2025-01-19,student,free,organic,USA
user_000722,2025-12-25,student,free,partnership,India
user_000723,2025-04-09,student,free,organic,India
user_000724,2025-09-12,student,free,referral,Australia
user_000725,2025-11-14,content_creator,pro,paid_ad,USA
user_000726,2025-09-14,developer,free,referral,USA
user_000727,2025-02-23,content_creator,pro,paid_ad,USA
user_000728,2024-07-03,student,pro,organic,Australia
user_000729,2025-11-19,student,pro,paid_ad,USA
user_000730,2025-10-29,student,free,paid_ad,Other
user_000731,2025-12-18,content_creator,enterprise,organic,India
user_000732,2025-02-24,developer,free,referral,Brazil
user_000733,2025-12-04,business,enterprise,social_media,France
user_000734,2025-08-19,content_creator,pro,partnership,USA
user_000735,2025-09-18,developer,free,organic,India
user_000736,2025-06-04,content_creator,free,organic,Germany
user_000737,2025-04-13,content_creator,pro,organic,USA
user_000738,2024-08-09,content_creator,pro,paid_ad,Canada
user_000739,2025-08-07,content_creator,free,referral,USA
user_000740,2025-01-05,developer,free,paid_ad,UK
user_000741,2024-10-08,content_creator,free,organic,USA
user_000742,2025-02-01,content_creator,pro,paid_ad,Other
user_000743,2025-12-25,business,free,social_media,UK
user_000744,2025-08-23,business,pro,partnership,Canada
user_000745,2025-12-05,content_creator,pro,organic,India
user_000746,2025-12-04,content_creator,pro,organic,Japan
user_000747,2024-07-27,content_creator,pro,organic,India
user_000748,2024-12-23,business,enterprise,referral,USA
user_000749,2025-09-14,developer,pro,social_media,UK
user_000750,2025-07-23,developer,pro,partnership,France
user_000751,2025-12-13,student,pro,organic,India
user_000752,2024-10-02,content_creator,free,referral,India
user_000753,2025-02-07,student,free,organic,Germany
user_000754,2024-05-22,content_creator,free,paid_ad,Germany
user_000755,2025-10-14,student,free,referral,USA
user_000756,2024-10-24,business,enterprise,paid_ad,USA
user_000757,2025-06-08,student,free,paid_ad,India
user_000758,2024-11-25,content_creator,free,referral,India
user_000759,2024-12-02,business,pro,partnership,Japan
user_000760,2025-05-07,student,pro,paid_ad,India
user_000761,2024-03-28,developer,free,paid_ad,Other
user_000762,2025-10-12,content_creator,pro,organic,UK
user_000763,2025-07-12,student,free,organic,Australia
user_000764,2025-01-03,developer,pro,social_media,Australia
user_000765,2025-12-29,business,pro,referral,USA
user_000766,2024-10-15,developer,pro,paid_ad,USA
user_000767,2025-09-08,developer,free,paid_ad,Other
user_000768,2025-06-14,content_creator,free,organic,Germany
user_000769,2025-05-02,student,free,paid_ad,USA
user_000770,2025-02-03,developer,pro,paid_ad,Australia
user_000771,2025-10-06,developer,pro,paid_ad,UK
user_000772,2025-07-29,content_creator,free,paid_ad,Australia
user_000773,2024-11-28,business,pro,paid_ad,Brazil
user_000774,2024-09-16,developer,free,paid_ad,USA
user_000775,2025-05-23,student,free,social_media,India
user_000776,2025-12-30,content_creator,free,referral,UK
user_000777,2025-10-20,developer,pro,organic,India
user_000778,2025-05-19,content_creator,free,paid_ad,Australia
user_000779,2025-08-23,business,free,referral,UK
user_000780,2025-12-15,developer,free,partnership,France
user_000781,2025-04-29,content_creator,free,paid_ad,USA
user_000782,2024-07-25,content_creator,free,social_media,UK
user_000783,2025-06-16,content_creator,free,partnership,USA
user_000784,2025-07-16,student,pro,referral,USA
user_000785,2024-12-28,content_creator,free,organic,Canada
user_000786,2025-07-14,business,pro,partnership,India
user_000787,2025-11-20,content_creator,free,paid_ad,Germany
user_000788,2024-11-27,content_creator,free,organic,Germany
user_000789,2025-01-08,developer,free,referral,USA
user_000790,2025-11-02,developer,pro,paid_ad,India
user_000791,2024-12-17,developer,pro,organic,USA
user_000792,2024-12-17,student,free,organic,Germany
user_000793,2025-02-28,developer,free,partnership,Germany
user_000794,2024-05-28,student,pro,paid_ad,USA
user_000795,2025-06-14,developer,enterprise,social_media,USA
user_000796,2025-08-18,business,enterprise,partnership,USA
user_000797,2025-03-04,student,pro,organic,India
user_000798,2025-02-09,student,free,organic,USA
user_000799,2025-07-09,business,pro,organic,USA
user_000800,2025-08-23,content_creator,free,referral,India
user_000801,2025-06-29,developer,free,paid_ad,Japan
user_000802,2025-10-21,business,pro,referral,UK
user_000803,2025-07-20,developer,free,referral,Japan
user_000804,2025-08-13,content_creator,pro,referral,Canada
user_000805,2024-11-22,developer,free,organic,Australia
user_000806,2025-11-23,content_creator,free,organic,Canada
user_000807,2025-08-09,student,free,organic,Canada
user_000808,2025-04-05,student,free,organic,Canada
user_000809,2025-11-16,content_creator,free,organic,USA
user_000810,2025-10-14,student,free,referral,India
user_000811,2025-07-30,content_creator,free,organic,USA
user_000812,2025-10-07,student,pro,paid_ad,France
user_000813,2025-09-24,content_creator,free,organic,UK
user_000814,2025-07-28,content_creator,free,referral,USA
user_000815,2024-03-30,business,free,organic,Other
user_000816,2024-08-31,content_creator,free,organic,USA
user_000817,2025-12-26,content_creator,free,paid_ad,Canada
user_000818,2025-12-14,student,pro,paid_ad,UK
user_000819,2025-09-09,developer,pro,organic,USA
user_000820,2025-07-14,student,free,organic,USA
